,Requested_artist,Suggested_artist,Match_strength
7580,12418.0,12417.0,1.0
9619,12418.0,12419.0,1.0
6895,12418.0,12416.0,1.0
5426,12419.0,12415.0,1.0
4382,12419.0,12414.0,1.0
8278,12419.0,12418.0,1.0
7580,12419.0,12417.0,1.0
6895,12419.0,12416.0,1.0
6424,12432.0,12440.0,1.0
8356,12432.0,12441.0,1.0
9418,12432.0,12443.0,1.0
5684,12432.0,12439.0,1.0
2922,12432.0,12436.0,1.0
809,12433.0,12432.0,1.0
8356,12433.0,12441.0,1.0
5190,12433.0,12438.0,1.0
5684,12433.0,12439.0,1.0
2922,12433.0,12436.0,1.0
329,12434.0,9550.0,0.5
1750,12434.0,12433.0,0.5
8289,12434.0,17108.0,0.5
2026,12434.0,17096.0,0.5
3761,12434.0,12447.0,0.5
2922,12435.0,12436.0,1.0
8356,12435.0,12441.0,1.0
9422,12435.0,12442.0,1.0
9418,12435.0,12443.0,1.0
6424,12435.0,12440.0,1.0
809,12436.0,12432.0,1.0
5190,12436.0,12438.0,1.0
9422,12436.0,12442.0,1.0
5684,12436.0,12439.0,1.0
6424,12436.0,12440.0,1.0
809,12437.0,12432.0,1.0
8356,12437.0,12441.0,1.0
5190,12437.0,12438.0,1.0
5684,12437.0,12439.0,1.0
1750,12437.0,12433.0,1.0
809,12438.0,12432.0,1.0
8356,12438.0,12441.0,1.0
5684,12438.0,12439.0,1.0
1750,12438.0,12433.0,1.0
2923,12438.0,12436.0,1.0
2923,12439.0,12436.0,1.0
8356,12439.0,12441.0,1.0
5191,12439.0,12438.0,1.0
1750,12439.0,12433.0,1.0
9422,12439.0,12442.0,1.0
10089,12440.0,12444.0,1.0
5191,12440.0,12438.0,1.0
2923,12440.0,12436.0,1.0
9422,12440.0,12442.0,1.0
5685,12440.0,12439.0,1.0
10089,12441.0,12444.0,1.0
4261,12441.0,12437.0,1.0
2923,12441.0,12436.0,1.0
9422,12441.0,12442.0,1.0
5685,12441.0,12439.0,1.0
809,12442.0,12432.0,1.0
8357,12442.0,12441.0,1.0
10089,12442.0,12444.0,1.0
5191,12442.0,12438.0,1.0
5685,12442.0,12439.0,1.0
809,12443.0,12432.0,1.0
8357,12443.0,12441.0,1.0
10089,12443.0,12444.0,1.0
5191,12443.0,12438.0,1.0
5685,12443.0,12439.0,1.0
2739,12444.0,12435.0,1.0
8357,12444.0,12441.0,1.0
5191,12444.0,12438.0,1.0
5685,12444.0,12439.0,1.0
1750,12444.0,12433.0,1.0
6606,12447.0,17104.0,1.0
2858,12447.0,17098.0,1.0
8496,12447.0,17110.0,1.0
4654,12447.0,17102.0,1.0
8385,12447.0,17109.0,1.0
5744,12452.0,4931.0,1.0
2558,12452.0,17981.0,1.0
1149,12452.0,18326.0,1.0
7010,12452.0,18328.0,1.0
3821,12452.0,18327.0,1.0
3698,12454.0,17101.0,1.0
9869,12454.0,17115.0,1.0
9265,12454.0,17114.0,1.0
3478,12454.0,17099.0,1.0
3514,12454.0,17100.0,1.0
4731,12477.0,2841.0,1.0
6502,12477.0,14733.0,1.0
9557,12477.0,9384.0,1.0
7681,12477.0,14734.0,1.0
7312,12477.0,3716.0,0.5
7726,12483.0,12486.0,1.0
9175,12483.0,12493.0,1.0
7563,12483.0,8460.0,1.0
8823,12483.0,12489.0,1.0
6253,12483.0,12485.0,1.0
7726,12484.0,12486.0,1.0
4063,12484.0,12483.0,1.0
9894,12484.0,12494.0,1.0
7563,12484.0,8460.0,1.0
6253,12484.0,12485.0,1.0
7726,12485.0,12486.0,1.0
7563,12485.0,8460.0,1.0
4063,12485.0,12483.0,1.0
8616,12485.0,12488.0,1.0
9175,12485.0,12493.0,1.0
6254,12486.0,12485.0,1.0
7564,12486.0,8460.0,1.0
8616,12486.0,12488.0,1.0
4063,12486.0,12483.0,1.0
9175,12486.0,12493.0,1.0
2365,12487.0,4086.0,0.6666666666666666
5103,12487.0,11613.0,0.5
2522,12487.0,11614.0,0.5
7563,12487.0,8460.0,0.3333333333333333
3001,12487.0,10449.0,0.3333333333333333
4063,12488.0,12483.0,1.0
9894,12488.0,12494.0,1.0
6254,12488.0,12485.0,1.0
9175,12488.0,12493.0,1.0
4931,12488.0,12484.0,1.0
6254,12489.0,12485.0,1.0
7727,12489.0,12486.0,1.0
4063,12489.0,12483.0,1.0
7564,12489.0,8460.0,1.0
8617,12489.0,12488.0,1.0
2710,12490.0,12492.0,0.6666666666666666
5660,12490.0,13243.0,0.5
4063,12490.0,12483.0,0.5
8333,12490.0,13250.0,0.5
4837,12490.0,13241.0,0.5
7564,12491.0,8460.0,0.5
6254,12491.0,12485.0,0.5
6874,12491.0,17906.0,0.5
3719,12491.0,17902.0,0.5
3569,12491.0,15551.0,0.5
5659,12492.0,12490.0,0.6666666666666666
3485,12492.0,2294.0,0.5
6374,12492.0,13244.0,0.3333333333333333
8333,12492.0,13250.0,0.3333333333333333
9894,12492.0,12494.0,0.3333333333333333
6254,12493.0,12485.0,1.0
7727,12493.0,12486.0,1.0
4063,12493.0,12483.0,1.0
7564,12493.0,8460.0,1.0
8617,12493.0,12488.0,1.0
4931,12494.0,12484.0,1.0
7727,12494.0,12486.0,1.0
7564,12494.0,8460.0,1.0
8617,12494.0,12488.0,1.0
4063,12494.0,12483.0,1.0
1733,12495.0,12973.0,0.3333333333333333
8235,12495.0,8150.0,0.3333333333333333
7919,12495.0,3269.0,0.3333333333333333
3939,12495.0,12975.0,0.3333333333333333
9049,12495.0,6277.0,0.3333333333333333
7048,12496.0,16675.0,1.0
4571,12496.0,853.0,0.3333333333333333
6706,12496.0,1817.0,0.25
3761,12496.0,4359.0,0.2
1449,12496.0,4115.0,0.1
4371,12499.0,13239.0,1.0
7732,12499.0,13248.0,1.0
1647,12499.0,13236.0,1.0
2946,12499.0,8478.0,1.0
8335,12499.0,13249.0,1.0
9254,12504.0,2684.0,1.0
9252,12504.0,12512.0,1.0
9662,12504.0,12513.0,1.0
6478,12504.0,12510.0,1.0
1971,12504.0,12505.0,1.0
9662,12505.0,12513.0,1.0
1064,12505.0,12504.0,1.0
6478,12505.0,12510.0,1.0
4511,12505.0,12507.0,1.0
8239,12505.0,12511.0,1.0
5144,12506.0,12508.0,1.0
1972,12506.0,12505.0,1.0
4511,12506.0,12507.0,1.0
6478,12506.0,12510.0,1.0
8239,12506.0,12511.0,1.0
9662,12507.0,12513.0,1.0
9252,12507.0,12512.0,1.0
1972,12507.0,12505.0,1.0
6478,12507.0,12510.0,1.0
8239,12507.0,12511.0,1.0
4512,12508.0,12507.0,1.0
9662,12508.0,12513.0,1.0
8239,12508.0,12511.0,1.0
1064,12508.0,12504.0,1.0
3331,12508.0,12506.0,1.0
4512,12509.0,12507.0,1.0
9252,12509.0,12512.0,1.0
8239,12509.0,12511.0,1.0
1972,12509.0,12505.0,1.0
6478,12509.0,12510.0,1.0
4512,12510.0,12507.0,1.0
1064,12510.0,12504.0,1.0
1972,12510.0,12505.0,1.0
6501,12510.0,2686.0,1.0
5145,12510.0,12508.0,1.0
4512,12511.0,12507.0,1.0
5145,12511.0,12508.0,1.0
1064,12511.0,12504.0,1.0
3331,12511.0,12506.0,1.0
9252,12511.0,12512.0,1.0
4512,12512.0,12507.0,1.0
3331,12512.0,12506.0,1.0
8240,12512.0,12511.0,1.0
1972,12512.0,12505.0,1.0
6479,12512.0,12510.0,1.0
9253,12513.0,12512.0,1.0
5145,12513.0,12508.0,1.0
1972,12513.0,12505.0,1.0
6479,12513.0,12510.0,1.0
6502,12513.0,2686.0,1.0
9410,12516.0,12525.0,1.0
8052,12516.0,12524.0,1.0
10051,12516.0,12526.0,1.0
7365,12516.0,12522.0,1.0
7574,12516.0,12523.0,1.0
6920,12517.0,12521.0,1.0
3210,12517.0,12518.0,1.0
6919,12517.0,12520.0,1.0
7574,12517.0,12523.0,1.0
241,12517.0,12516.0,1.0
6919,12518.0,12520.0,1.0
7365,12518.0,12522.0,1.0
6920,12518.0,12521.0,1.0
7574,12518.0,12523.0,1.0
241,12518.0,12516.0,1.0
6920,12519.0,12521.0,1.0
3211,12519.0,12518.0,1.0
8052,12519.0,12524.0,1.0
6919,12519.0,12520.0,1.0
7574,12519.0,12523.0,1.0
8052,12520.0,12524.0,1.0
6920,12520.0,12521.0,1.0
5720,12520.0,12519.0,1.0
241,12520.0,12516.0,1.0
9410,12520.0,12525.0,1.0
8052,12521.0,12524.0,1.0
6920,12521.0,12520.0,1.0
5720,12521.0,12519.0,1.0
241,12521.0,12516.0,1.0
9410,12521.0,12525.0,1.0
6921,12522.0,12521.0,1.0
3211,12522.0,12518.0,1.0
6920,12522.0,12520.0,1.0
7574,12522.0,12523.0,1.0
241,12522.0,12516.0,1.0
6920,12523.0,12520.0,1.0
3211,12523.0,12518.0,1.0
8052,12523.0,12524.0,1.0
6921,12523.0,12521.0,1.0
241,12523.0,12516.0,1.0
6921,12524.0,12521.0,1.0
3211,12524.0,12518.0,1.0
6920,12524.0,12520.0,1.0
7575,12524.0,12523.0,1.0
241,12524.0,12516.0,1.0
5720,12525.0,12519.0,1.0
6920,12525.0,12520.0,1.0
241,12525.0,12516.0,1.0
7366,12525.0,12522.0,1.0
7575,12525.0,12523.0,1.0
9411,12526.0,12525.0,1.0
6920,12526.0,12520.0,1.0
7575,12526.0,12523.0,1.0
3211,12526.0,12518.0,1.0
241,12526.0,12516.0,1.0
8176,12544.0,9578.0,1.0
9850,12544.0,10327.0,1.0
5066,12544.0,14260.0,1.0
10062,12544.0,14262.0,1.0
5856,12544.0,9977.0,1.0
7267,12545.0,6448.0,0.3333333333333333
3047,12545.0,8589.0,0.14285714285714285
515,12545.0,524.0,0.05263157894736842
1101,12545.0,1045.0,0.030303030303030304
629,12545.0,680.0,0.023809523809523808
3849,12547.0,12548.0,0.5
8167,12547.0,3890.0,0.3333333333333333
2073,12547.0,1463.0,0.1
3024,12547.0,450.0,0.047619047619047616
194,12547.0,1424.0,0.03225806451612903
9016,12548.0,17685.0,0.5
3111,12548.0,9319.0,0.5
9019,12548.0,18088.0,0.5
4590,12548.0,2295.0,0.5
5573,12548.0,18082.0,0.5
10065,12552.0,13189.0,1.0
9906,12552.0,13188.0,1.0
10212,12552.0,13191.0,1.0
1798,12552.0,13181.0,1.0
6211,12552.0,13184.0,1.0
9987,12553.0,15898.0,0.5
9716,12553.0,15895.0,0.5
9739,12553.0,15896.0,0.5
7494,12553.0,15894.0,0.5
6528,12553.0,5137.0,0.5
3979,12554.0,12038.0,1.0
4367,12554.0,12553.0,0.5
4341,12554.0,1597.0,0.3333333333333333
3359,12554.0,1453.0,0.1
2091,12554.0,320.0,0.05555555555555555
3982,12555.0,2462.0,0.5
9834,12555.0,15337.0,0.3333333333333333
7051,12555.0,12586.0,0.3333333333333333
184,12555.0,15330.0,0.3333333333333333
9987,12555.0,15898.0,0.3333333333333333
2676,12561.0,12920.0,1.0
3960,12561.0,4702.0,1.0
8957,12561.0,12922.0,1.0
8814,12561.0,12921.0,1.0
9671,12561.0,9777.0,1.0
6580,12563.0,12566.0,1.0
7839,12563.0,12567.0,1.0
8709,12563.0,12569.0,1.0
8708,12563.0,12568.0,1.0
2163,12563.0,12564.0,1.0
8709,12564.0,12569.0,1.0
6580,12564.0,12566.0,1.0
8708,12564.0,12568.0,1.0
7839,12564.0,12567.0,1.0
1893,12564.0,12563.0,1.0
915,12565.0,13688.0,0.5
6952,12565.0,13699.0,0.5
3213,12565.0,13690.0,0.5
5242,12565.0,13696.0,0.5
1893,12565.0,12563.0,0.5
8709,12566.0,12569.0,1.0
2164,12566.0,12564.0,1.0
7839,12566.0,12567.0,1.0
8708,12566.0,12568.0,1.0
1893,12566.0,12563.0,1.0
8709,12567.0,12569.0,1.0
6581,12567.0,12566.0,1.0
8708,12567.0,12568.0,1.0
1893,12567.0,12563.0,1.0
2164,12567.0,12564.0,1.0
8709,12568.0,12569.0,1.0
1893,12568.0,12563.0,1.0
2164,12568.0,12564.0,1.0
7840,12568.0,12567.0,1.0
6581,12568.0,12566.0,1.0
8709,12569.0,12568.0,1.0
1893,12569.0,12563.0,1.0
2164,12569.0,12564.0,1.0
7840,12569.0,12567.0,1.0
6581,12569.0,12566.0,1.0
7972,12573.0,2967.0,0.5
7307,12573.0,3365.0,0.5
8129,12573.0,3129.0,0.5
9593,12573.0,17884.0,0.5
8821,12573.0,10127.0,0.5
9131,12576.0,12577.0,1.0
3190,12576.0,2391.0,0.5
3388,12576.0,4024.0,0.5
237,12576.0,2390.0,0.3333333333333333
3736,12576.0,5072.0,0.3333333333333333
7214,12577.0,12576.0,1.0
3190,12577.0,2391.0,0.5
3388,12577.0,4024.0,0.5
3736,12577.0,5072.0,0.3333333333333333
237,12577.0,2390.0,0.3333333333333333
7791,12579.0,12581.0,1.0
9212,12579.0,12584.0,1.0
6608,12579.0,8231.0,1.0
8394,12579.0,12582.0,1.0
1468,12579.0,10740.0,1.0
8394,12580.0,12582.0,1.0
9212,12580.0,12584.0,1.0
6609,12580.0,8231.0,1.0
7791,12580.0,12581.0,1.0
4491,12580.0,12579.0,1.0
7419,12581.0,12580.0,1.0
4491,12581.0,12579.0,1.0
9212,12581.0,12584.0,1.0
8394,12581.0,12582.0,1.0
1468,12581.0,10740.0,1.0
4491,12582.0,12579.0,1.0
9212,12582.0,12584.0,1.0
1468,12582.0,10740.0,1.0
7792,12582.0,12581.0,1.0
6609,12582.0,8231.0,1.0
4490,12583.0,12579.0,0.3333333333333333
8630,12583.0,17057.0,0.3333333333333333
4747,12583.0,2290.0,0.3333333333333333
8394,12583.0,12582.0,0.3333333333333333
6237,12583.0,17054.0,0.3333333333333333
1468,12584.0,10740.0,1.0
7792,12584.0,12581.0,1.0
8395,12584.0,12582.0,1.0
7419,12584.0,12580.0,1.0
4491,12584.0,12579.0,1.0
9704,12585.0,12589.0,1.0
9277,12585.0,12588.0,1.0
7051,12585.0,12586.0,1.0
8521,12585.0,12587.0,1.0
7760,12585.0,6529.0,0.5
8521,12586.0,12587.0,1.0
4071,12586.0,12585.0,1.0
9704,12586.0,12589.0,1.0
9277,12586.0,12588.0,1.0
7760,12586.0,6529.0,0.5
9704,12587.0,12589.0,1.0
4071,12587.0,12585.0,1.0
9277,12587.0,12588.0,1.0
7052,12587.0,12586.0,1.0
7761,12587.0,6529.0,0.5
4071,12588.0,12585.0,1.0
8522,12588.0,12587.0,1.0
9704,12588.0,12589.0,1.0
7052,12588.0,12586.0,1.0
7761,12588.0,6529.0,0.5
4071,12589.0,12585.0,1.0
8522,12589.0,12587.0,1.0
9278,12589.0,12588.0,1.0
7052,12589.0,12586.0,1.0
7761,12589.0,6529.0,0.5
4936,12599.0,18340.0,0.3333333333333333
8537,12599.0,18343.0,0.3333333333333333
7814,12599.0,18341.0,0.3333333333333333
3005,12599.0,18339.0,0.3333333333333333
10072,12599.0,18348.0,0.3333333333333333
6830,12600.0,12602.0,1.0
3536,12600.0,2417.0,1.0
2972,12600.0,2422.0,1.0
9098,12600.0,12603.0,1.0
6014,12600.0,12601.0,1.0
2972,12601.0,2422.0,1.0
3900,12601.0,12600.0,1.0
6830,12601.0,12602.0,1.0
3536,12601.0,2417.0,1.0
9098,12601.0,12603.0,1.0
9098,12602.0,12603.0,1.0
2972,12602.0,2422.0,1.0
3536,12602.0,2417.0,1.0
6015,12602.0,12601.0,1.0
3900,12602.0,12600.0,1.0
2972,12603.0,2422.0,1.0
3900,12603.0,12600.0,1.0
6831,12603.0,12602.0,1.0
3536,12603.0,2417.0,1.0
6015,12603.0,12601.0,1.0
1841,12612.0,13556.0,1.0
7491,12612.0,13557.0,1.0
9707,12612.0,13558.0,1.0
5644,12612.0,6414.0,0.5
3904,12612.0,2585.0,0.5
8439,12618.0,12749.0,1.0
6669,12618.0,12747.0,1.0
9458,12618.0,12750.0,1.0
6804,12618.0,12748.0,1.0
4590,12618.0,3702.0,0.5
8687,12620.0,16704.0,1.0
6264,12620.0,16701.0,1.0
10053,12620.0,16706.0,1.0
6824,12620.0,16703.0,1.0
6789,12620.0,16702.0,1.0
7241,12621.0,2071.0,0.5
6105,12621.0,6394.0,0.5
5578,12621.0,1467.0,0.5
2137,12621.0,3569.0,0.3333333333333333
3647,12621.0,8721.0,0.3333333333333333
8732,12626.0,12633.0,1.0
7700,12626.0,12630.0,1.0
6242,12626.0,12628.0,1.0
7962,12626.0,12631.0,1.0
6553,12626.0,12629.0,1.0
2750,12627.0,12626.0,1.0
6553,12627.0,12629.0,1.0
8304,12627.0,12632.0,1.0
7962,12627.0,12631.0,1.0
8732,12627.0,12633.0,1.0
2750,12628.0,12626.0,1.0
8304,12628.0,12632.0,1.0
7962,12628.0,12631.0,1.0
6553,12628.0,12629.0,1.0
5012,12628.0,12627.0,1.0
2750,12629.0,12626.0,1.0
5012,12629.0,12627.0,1.0
8304,12629.0,12632.0,1.0
7962,12629.0,12631.0,1.0
6243,12629.0,12628.0,1.0
6243,12630.0,12628.0,1.0
2750,12630.0,12626.0,1.0
7962,12630.0,12631.0,1.0
8304,12630.0,12632.0,1.0
5012,12630.0,12627.0,1.0
8304,12631.0,12632.0,1.0
2750,12631.0,12626.0,1.0
6554,12631.0,12629.0,1.0
5012,12631.0,12627.0,1.0
8732,12631.0,12633.0,1.0
2750,12632.0,12626.0,1.0
7963,12632.0,12631.0,1.0
8732,12632.0,12633.0,1.0
6243,12632.0,12628.0,1.0
5012,12632.0,12627.0,1.0
8305,12633.0,12632.0,1.0
2750,12633.0,12626.0,1.0
5012,12633.0,12627.0,1.0
6554,12633.0,12629.0,1.0
7963,12633.0,12631.0,1.0
2223,12643.0,13450.0,1.0
6399,12643.0,13453.0,1.0
5955,12643.0,13452.0,1.0
5289,12643.0,13451.0,1.0
4035,12643.0,12243.0,0.5
9194,12651.0,14700.0,1.0
4222,12651.0,14699.0,1.0
3312,12651.0,11796.0,0.5
6791,12651.0,2428.0,0.2
3516,12651.0,462.0,0.2
9051,12653.0,9830.0,1.0
8244,12653.0,16697.0,1.0
8651,12653.0,18643.0,1.0
5994,12653.0,18640.0,1.0
9498,12653.0,14739.0,1.0
10069,12657.0,12661.0,1.0
9010,12657.0,4866.0,1.0
8366,12657.0,12659.0,1.0
8738,12657.0,12660.0,1.0
7185,12657.0,1920.0,1.0
8025,12658.0,14891.0,0.5
7185,12658.0,1920.0,0.5
8065,12658.0,7767.0,0.5
6042,12658.0,12657.0,0.5
8738,12658.0,12660.0,0.5
9010,12659.0,4866.0,1.0
10069,12659.0,12661.0,1.0
7186,12659.0,1920.0,1.0
6042,12659.0,12657.0,1.0
8738,12659.0,12660.0,1.0
8367,12660.0,12659.0,1.0
9010,12660.0,4866.0,1.0
10069,12660.0,12661.0,1.0
7186,12660.0,1920.0,1.0
6042,12660.0,12657.0,1.0
6042,12661.0,12657.0,1.0
8367,12661.0,12659.0,1.0
9011,12661.0,4866.0,1.0
7186,12661.0,1920.0,1.0
8739,12661.0,12660.0,1.0
8111,12667.0,12669.0,1.0
9817,12667.0,2075.0,1.0
10084,12667.0,1715.0,1.0
6546,12667.0,12668.0,0.5
7082,12667.0,3295.0,0.5
10084,12668.0,1715.0,0.5
9251,12668.0,15517.0,0.5
10035,12668.0,15519.0,0.5
7405,12668.0,15516.0,0.5
9817,12668.0,2075.0,0.5
9817,12669.0,2075.0,1.0
5747,12669.0,12667.0,1.0
10084,12669.0,1715.0,1.0
6547,12669.0,12668.0,0.5
7612,12669.0,7068.0,0.5
9803,12672.0,12674.0,1.0
7626,12672.0,12673.0,1.0
6195,12672.0,7577.0,0.5
5726,12672.0,5242.0,0.5
18,12672.0,1726.0,0.2
4997,12673.0,12672.0,1.0
9803,12673.0,12674.0,1.0
6196,12673.0,7577.0,0.5
5727,12673.0,5242.0,0.5
18,12673.0,1726.0,0.2
4997,12674.0,12672.0,1.0
7627,12674.0,12673.0,1.0
6196,12674.0,7577.0,0.5
5727,12674.0,5242.0,0.5
18,12674.0,1726.0,0.2
9330,12680.0,3178.0,1.0
6909,12680.0,12681.0,1.0
7389,12680.0,5266.0,0.5
1651,12680.0,4542.0,0.5
6565,12680.0,4543.0,0.5
9330,12681.0,3178.0,1.0
5532,12681.0,12680.0,1.0
7389,12681.0,5266.0,0.5
1651,12681.0,4542.0,0.5
6566,12681.0,4543.0,0.5
4574,12686.0,16414.0,1.0
5799,12686.0,16415.0,1.0
1478,12686.0,9943.0,1.0
6279,12686.0,13430.0,0.5
6571,12686.0,4232.0,0.3333333333333333
5428,12691.0,8013.0,1.0
9874,12691.0,7724.0,1.0
6457,12691.0,1809.0,0.5
7406,12691.0,12692.0,0.5
2536,12691.0,1855.0,0.3333333333333333
2536,12692.0,1855.0,0.6666666666666666
4992,12692.0,12948.0,0.5
5357,12692.0,10306.0,0.5
7108,12692.0,12950.0,0.5
3422,12692.0,12034.0,0.5
4992,12693.0,12948.0,1.0
5177,12693.0,12949.0,1.0
9853,12693.0,12953.0,1.0
4761,12693.0,12946.0,1.0
7108,12693.0,12950.0,1.0
9971,12702.0,12708.0,1.0
8040,12702.0,12703.0,1.0
8758,12702.0,12704.0,1.0
8177,12702.0,1930.0,1.0
9355,12702.0,12706.0,1.0
8758,12703.0,12704.0,1.0
9971,12703.0,12708.0,1.0
8177,12703.0,1930.0,1.0
7132,12703.0,12702.0,1.0
9090,12703.0,12705.0,1.0
9971,12704.0,12708.0,1.0
7132,12704.0,12702.0,1.0
8178,12704.0,1930.0,1.0
8041,12704.0,12703.0,1.0
9090,12704.0,12705.0,1.0
9971,12705.0,12708.0,1.0
7132,12705.0,12702.0,1.0
9355,12705.0,12706.0,1.0
8178,12705.0,1930.0,1.0
8041,12705.0,12703.0,1.0
9971,12706.0,12708.0,1.0
8041,12706.0,12703.0,1.0
8178,12706.0,1930.0,1.0
9091,12706.0,12705.0,1.0
7132,12706.0,12702.0,1.0
9355,12707.0,12706.0,0.5
10221,12707.0,3825.0,0.5
8758,12707.0,12704.0,0.5
9090,12707.0,12705.0,0.5
7132,12707.0,12702.0,0.5
8041,12708.0,12703.0,1.0
9356,12708.0,12706.0,1.0
8759,12708.0,12704.0,1.0
7132,12708.0,12702.0,1.0
8178,12708.0,1930.0,1.0
8715,12710.0,15137.0,1.0
9142,12710.0,15138.0,1.0
9965,12710.0,15140.0,1.0
2019,12710.0,14049.0,1.0
6727,12710.0,15136.0,1.0
7339,12712.0,18616.0,1.0
8754,12712.0,14640.0,1.0
8621,12712.0,6216.0,1.0
9017,12712.0,18087.0,0.5
4378,12712.0,13007.0,0.5
6330,12717.0,6421.0,1.0
6915,12717.0,14938.0,1.0
6914,12717.0,11052.0,1.0
1382,12717.0,14932.0,1.0
5364,12717.0,14936.0,1.0
10018,12723.0,13050.0,0.5
8588,12723.0,13778.0,0.5
1018,12723.0,13398.0,0.5
5438,12723.0,12725.0,0.5
1051,12723.0,1813.0,0.4
622,12724.0,13416.0,0.5
2254,12724.0,9629.0,0.5
4572,12724.0,13418.0,0.3333333333333333
9294,12724.0,13421.0,0.3333333333333333
5438,12724.0,12725.0,0.3333333333333333
1313,12725.0,12723.0,0.5
5174,12725.0,3071.0,0.5
9673,12725.0,9826.0,0.5
7467,12725.0,9545.0,0.5
2764,12725.0,12724.0,0.3333333333333333
1339,12726.0,16412.0,1.0
6480,12726.0,4446.0,1.0
6474,12726.0,4109.0,1.0
472,12726.0,3112.0,0.25
1556,12726.0,7194.0,0.2
2989,12727.0,12728.0,1.0
172,12727.0,9146.0,1.0
4862,12727.0,6990.0,1.0
6800,12727.0,12732.0,1.0
3509,12727.0,12730.0,1.0
172,12728.0,9146.0,1.0
5914,12728.0,12731.0,1.0
7820,12728.0,11544.0,1.0
4862,12728.0,6990.0,1.0
2708,12728.0,12727.0,1.0
8222,12729.0,12734.0,1.0
172,12729.0,9146.0,1.0
2708,12729.0,12727.0,1.0
3509,12729.0,12730.0,1.0
6800,12729.0,12732.0,1.0
2990,12730.0,12728.0,1.0
172,12730.0,9146.0,1.0
2708,12730.0,12727.0,1.0
4862,12730.0,6990.0,1.0
6800,12730.0,12732.0,1.0
8222,12731.0,12734.0,1.0
6800,12731.0,12732.0,1.0
7820,12731.0,11544.0,1.0
9560,12731.0,12737.0,1.0
4863,12731.0,6990.0,1.0
2990,12732.0,12728.0,1.0
172,12732.0,9146.0,1.0
2708,12732.0,12727.0,1.0
3510,12732.0,12730.0,1.0
4863,12732.0,6990.0,1.0
2708,12733.0,12727.0,0.5
8222,12733.0,12734.0,0.5
2990,12733.0,12728.0,0.5
172,12733.0,9146.0,0.5
4863,12733.0,6990.0,0.5
2708,12734.0,12727.0,1.0
9560,12734.0,12737.0,1.0
7821,12734.0,11544.0,1.0
3510,12734.0,12730.0,1.0
4863,12734.0,6990.0,1.0
5915,12735.0,12731.0,1.0
9560,12735.0,12737.0,1.0
7821,12735.0,11544.0,1.0
2708,12735.0,12727.0,1.0
4863,12735.0,6990.0,1.0
8222,12736.0,12734.0,0.5
2707,12736.0,12727.0,0.5
866,12736.0,13365.0,0.5
8516,12736.0,12735.0,0.5
172,12736.0,9146.0,0.5
3510,12737.0,12730.0,1.0
7821,12737.0,11544.0,1.0
2708,12737.0,12727.0,1.0
4863,12737.0,6990.0,1.0
6801,12737.0,12732.0,1.0
955,12738.0,5521.0,0.5
2708,12738.0,12727.0,0.5
4594,12738.0,13339.0,0.5
6800,12738.0,12732.0,0.5
8222,12738.0,12734.0,0.5
6804,12747.0,12748.0,1.0
9458,12747.0,12750.0,1.0
8439,12747.0,12749.0,1.0
5587,12747.0,12618.0,1.0
5376,12747.0,12751.0,0.5
8439,12748.0,12749.0,1.0
5587,12748.0,12618.0,1.0
9458,12748.0,12750.0,1.0
6670,12748.0,12747.0,1.0
4590,12748.0,3702.0,0.5
6805,12749.0,12748.0,1.0
5587,12749.0,12618.0,1.0
9458,12749.0,12750.0,1.0
6670,12749.0,12747.0,1.0
4590,12749.0,3702.0,0.5
6670,12750.0,12747.0,1.0
6805,12750.0,12748.0,1.0
5587,12750.0,12618.0,1.0
8440,12750.0,12749.0,1.0
4590,12750.0,3702.0,0.5
9883,12751.0,15115.0,0.5
7371,12751.0,15114.0,0.5
3829,12751.0,15108.0,0.5
6669,12751.0,12747.0,0.5
6393,12751.0,15112.0,0.5
7900,12753.0,16530.0,1.0
2888,12753.0,16529.0,1.0
5235,12753.0,11487.0,1.0
8299,12753.0,5652.0,1.0
9766,12753.0,16531.0,1.0
10110,12761.0,12766.0,1.0
8891,12761.0,12764.0,1.0
6859,12761.0,11806.0,1.0
9860,12761.0,12765.0,1.0
5636,12761.0,12762.0,1.0
10110,12762.0,12766.0,1.0
2743,12762.0,12761.0,1.0
8891,12762.0,12764.0,1.0
6859,12762.0,11806.0,1.0
9860,12762.0,12765.0,1.0
10110,12763.0,12766.0,1.0
2743,12763.0,12761.0,1.0
5637,12763.0,12762.0,1.0
8891,12763.0,12764.0,1.0
6860,12763.0,11806.0,1.0
10110,12764.0,12766.0,1.0
2743,12764.0,12761.0,1.0
5637,12764.0,12762.0,1.0
9860,12764.0,12765.0,1.0
6860,12764.0,11806.0,1.0
5637,12765.0,12762.0,1.0
2743,12765.0,12761.0,1.0
8892,12765.0,12764.0,1.0
6860,12765.0,11806.0,1.0
10110,12765.0,12766.0,1.0
5637,12766.0,12762.0,1.0
2743,12766.0,12761.0,1.0
8892,12766.0,12764.0,1.0
6860,12766.0,11806.0,1.0
9861,12766.0,12765.0,1.0
6094,12773.0,12145.0,0.3333333333333333
8729,12773.0,9765.0,0.3333333333333333
8930,12773.0,12775.0,0.3333333333333333
3851,12773.0,9749.0,0.3333333333333333
8700,12773.0,10310.0,0.3333333333333333
8930,12774.0,12775.0,1.0
8700,12774.0,10310.0,1.0
9047,12774.0,357.0,1.0
8729,12774.0,9765.0,1.0
4740,12774.0,8258.0,0.5
